ts_utc,series,value_mw,fetched_at_utc
2026-08-19 14:41:33,WIND GENERATION,25569,2026-08-19 14:58:03
2026-08-19 14:41:33,NUCLEAR GENERATION,5544,2026-08-19 14:58:03
2026-08-19 14:41:33,HYDRO GENERATION,33338,2026-08-19 14:58:03
2026-08-19 14:45:33,NUCLEAR GENERATION,5561,2026-08-19 14:58:03
2026-08-19 14:45:33,HYDRO GENERATION,33306,2026-08-19 14:58:03
2026-08-19 14:45:33,WIND GENERATION,25564,2026-08-19 14:58:03
2026-08-19 14:45:33,GAS GENERATION,4716,2026-08-19 14:58:03
2026-08-19 14:45:33,SOLAR GENERATION,0,2026-08-19 14:58:03
2026-08-19 14:45:33,THERMAL GENERATION,166463,2026-08-19 14:58:03
2026-08-19 14:49:33,THERMAL GENERATION,166540,2026-08-19 14:58:03
2026-08-19 14:49:33,SOLAR GENERATION,0,2026-08-19 14:58:03
2026-08-19 14:49:33,NUCLEAR GENERATION,5571,2026-08-19 14:58:03
2026-08-19 14:49:33,GAS GENERATION,4639,2026-08-19 14:58:03
2026-08-19 14:49:33,HYDRO GENERATION,33527,2026-08-19 14:58:03
2026-08-19 14:49:33,WIND GENERATION,25364,2026-08-19 14:58:03
2026-08-19 14:53:33,WIND GENERATION,25217,2026-08-19 14:58:03
2026-08-19 14:53:33,SOLAR GENERATION,0,2026-08-19 14:58:03
2026-08-19 14:53:33,HYDRO GENERATION,33454,2026-08-19 14:58:03
2026-08-19 14:53:33,NUCLEAR GENERATION,5553,2026-08-19 14:58:03
2026-08-19 14:53:33,GAS GENERATION,4633,2026-08-19 14:58:03
2026-08-19 14:53:33,THERMAL GENERATION,167415,2026-08-19 14:58:03
2026-08-19 14:57:33,HYDRO GENERATION,33399,2026-08-19 14:58:03
2026-08-19 14:57:33,SOLAR GENERATION,0,2026-08-19 14:58:03
2026-08-19 14:57:33,NUCLEAR GENERATION,5545,2026-08-19 14:58:03
2026-08-19 14:57:33,GAS GENERATION,4661,2026-08-19 14:58:03
2026-08-19 14:57:33,WIND GENERATION,25243,2026-08-19 14:58:03
2026-08-19 14:57:33,THERMAL GENERATION,167144,2026-08-19 14:58:03
2026-08-19 14:59:33,NUCLEAR GENERATION,5566,2026-08-19 16:32:29
2026-08-19 14:59:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 14:59:33,GAS GENERATION,4645,2026-08-19 16:32:29
2026-08-19 14:59:33,HYDRO GENERATION,33310,2026-08-19 16:32:29
2026-08-19 14:59:33,THERMAL GENERATION,167147,2026-08-19 16:32:29
2026-08-19 14:59:33,WIND GENERATION,25279,2026-08-19 16:32:29
2026-08-19 15:03:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:03:33,WIND GENERATION,25327,2026-08-19 16:32:29
2026-08-19 15:03:33,NUCLEAR GENERATION,5553,2026-08-19 16:32:29
2026-08-19 15:03:33,GAS GENERATION,4631,2026-08-19 16:32:29
2026-08-19 15:03:33,THERMAL GENERATION,167026,2026-08-19 16:32:29
2026-08-19 15:03:33,HYDRO GENERATION,33051,2026-08-19 16:32:29
2026-08-19 15:07:33,NUCLEAR GENERATION,5553,2026-08-19 16:32:29
2026-08-19 15:07:33,THERMAL GENERATION,167268,2026-08-19 16:32:29
2026-08-19 15:07:33,GAS GENERATION,4626,2026-08-19 16:32:29
2026-08-19 15:07:33,HYDRO GENERATION,32888,2026-08-19 16:32:29
2026-08-19 15:07:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:07:33,WIND GENERATION,25322,2026-08-19 16:32:29
2026-08-19 15:11:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:11:33,THERMAL GENERATION,167334,2026-08-19 16:32:29
2026-08-19 15:11:33,NUCLEAR GENERATION,5532,2026-08-19 16:32:29
2026-08-19 15:11:33,HYDRO GENERATION,32943,2026-08-19 16:32:29
2026-08-19 15:11:33,WIND GENERATION,25470,2026-08-19 16:32:29
2026-08-19 15:11:33,GAS GENERATION,4603,2026-08-19 16:32:29
2026-08-19 15:15:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:15:33,THERMAL GENERATION,167035,2026-08-19 16:32:29
2026-08-19 15:15:33,WIND GENERATION,25417,2026-08-19 16:32:29
2026-08-19 15:15:33,GAS GENERATION,4615,2026-08-19 16:32:29
2026-08-19 15:15:33,HYDRO GENERATION,32961,2026-08-19 16:32:29
2026-08-19 15:15:33,NUCLEAR GENERATION,5555,2026-08-19 16:32:29
2026-08-19 15:19:33,WIND GENERATION,25419,2026-08-19 16:32:29
2026-08-19 15:19:33,THERMAL GENERATION,167311,2026-08-19 16:32:29
2026-08-19 15:19:33,NUCLEAR GENERATION,5560,2026-08-19 16:32:29
2026-08-19 15:19:33,GAS GENERATION,4656,2026-08-19 16:32:29
2026-08-19 15:19:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:19:33,HYDRO GENERATION,32708,2026-08-19 16:32:29
2026-08-19 15:23:33,GAS GENERATION,4661,2026-08-19 16:32:29
2026-08-19 15:23:33,WIND GENERATION,25347,2026-08-19 16:32:29
2026-08-19 15:23:33,HYDRO GENERATION,32631,2026-08-19 16:32:29
2026-08-19 15:23:33,NUCLEAR GENERATION,5557,2026-08-19 16:32:29
2026-08-19 15:23:33,THERMAL GENERATION,167428,2026-08-19 16:32:29
2026-08-19 15:23:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:27:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:27:33,GAS GENERATION,4665,2026-08-19 16:32:29
2026-08-19 15:27:33,THERMAL GENERATION,167175,2026-08-19 16:32:29
2026-08-19 15:27:33,NUCLEAR GENERATION,5567,2026-08-19 16:32:29
2026-08-19 15:27:33,WIND GENERATION,25447,2026-08-19 16:32:29
2026-08-19 15:27:33,HYDRO GENERATION,32631,2026-08-19 16:32:29
2026-08-19 15:29:33,THERMAL GENERATION,167092,2026-08-19 16:32:29
2026-08-19 15:29:33,HYDRO GENERATION,32419,2026-08-19 16:32:29
2026-08-19 15:29:33,NUCLEAR GENERATION,5559,2026-08-19 16:32:29
2026-08-19 15:29:33,GAS GENERATION,4667,2026-08-19 16:32:29
2026-08-19 15:29:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:29:33,WIND GENERATION,25358,2026-08-19 16:32:29
2026-08-19 15:33:33,HYDRO GENERATION,32288,2026-08-19 16:32:29
2026-08-19 15:33:33,WIND GENERATION,25488,2026-08-19 16:32:29
2026-08-19 15:33:33,GAS GENERATION,4683,2026-08-19 16:32:29
2026-08-19 15:33:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:33:33,THERMAL GENERATION,167240,2026-08-19 16:32:29
2026-08-19 15:33:33,NUCLEAR GENERATION,5584,2026-08-19 16:32:29
2026-08-19 15:35:33,WIND GENERATION,25538,2026-08-19 16:32:29
2026-08-19 15:35:33,GAS GENERATION,4692,2026-08-19 16:32:29
2026-08-19 15:35:33,THERMAL GENERATION,167036,2026-08-19 16:32:29
2026-08-19 15:35:33,NUCLEAR GENERATION,5552,2026-08-19 16:32:29
2026-08-19 15:35:33,HYDRO GENERATION,32290,2026-08-19 16:32:29
2026-08-19 15:35:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:39:33,HYDRO GENERATION,32310,2026-08-19 16:32:29
2026-08-19 15:39:33,NUCLEAR GENERATION,5552,2026-08-19 16:32:29
2026-08-19 15:39:33,THERMAL GENERATION,166518,2026-08-19 16:32:29
2026-08-19 15:39:33,WIND GENERATION,25451,2026-08-19 16:32:29
2026-08-19 15:39:33,GAS GENERATION,4707,2026-08-19 16:32:29
2026-08-19 15:39:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:43:33,GAS GENERATION,4714,2026-08-19 16:32:29
2026-08-19 15:43:33,WIND GENERATION,25395,2026-08-19 16:32:29
2026-08-19 15:43:33,NUCLEAR GENERATION,5558,2026-08-19 16:32:29
2026-08-19 15:43:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:43:33,HYDRO GENERATION,32388,2026-08-19 16:32:29
2026-08-19 15:43:33,THERMAL GENERATION,166373,2026-08-19 16:32:29
2026-08-19 15:47:33,GAS GENERATION,4693,2026-08-19 16:32:29
2026-08-19 15:47:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:47:33,WIND GENERATION,25371,2026-08-19 16:32:29
2026-08-19 15:47:33,HYDRO GENERATION,32236,2026-08-19 16:32:29
2026-08-19 15:47:33,THERMAL GENERATION,166366,2026-08-19 16:32:29
2026-08-19 15:47:33,NUCLEAR GENERATION,5564,2026-08-19 16:32:29
2026-08-19 15:51:33,WIND GENERATION,25201,2026-08-19 16:32:29
2026-08-19 15:51:33,THERMAL GENERATION,166258,2026-08-19 16:32:29
2026-08-19 15:51:33,GAS GENERATION,4682,2026-08-19 16:32:29
2026-08-19 15:51:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:51:33,HYDRO GENERATION,32305,2026-08-19 16:32:29
2026-08-19 15:51:33,NUCLEAR GENERATION,5559,2026-08-19 16:32:29
2026-08-19 15:55:33,HYDRO GENERATION,32273,2026-08-19 16:32:29
2026-08-19 15:55:33,GAS GENERATION,4683,2026-08-19 16:32:29
2026-08-19 15:55:33,NUCLEAR GENERATION,5560,2026-08-19 16:32:29
2026-08-19 15:55:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:55:33,THERMAL GENERATION,166547,2026-08-19 16:32:29
2026-08-19 15:55:33,WIND GENERATION,25145,2026-08-19 16:32:29
2026-08-19 15:59:32,WIND GENERATION,24999,2026-08-19 16:32:29
2026-08-19 15:59:32,GAS GENERATION,4732,2026-08-19 16:32:29
2026-08-19 15:59:32,NUCLEAR GENERATION,5545,2026-08-19 16:32:29
2026-08-19 15:59:32,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 15:59:32,HYDRO GENERATION,32283,2026-08-19 16:32:29
2026-08-19 15:59:32,THERMAL GENERATION,166354,2026-08-19 16:32:29
2026-08-19 16:03:32,HYDRO GENERATION,32158,2026-08-19 16:32:29
2026-08-19 16:03:32,GAS GENERATION,4732,2026-08-19 16:32:29
2026-08-19 16:03:32,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:03:33,THERMAL GENERATION,166813,2026-08-19 16:32:29
2026-08-19 16:03:33,NUCLEAR GENERATION,5564,2026-08-19 16:32:29
2026-08-19 16:03:33,WIND GENERATION,24974,2026-08-19 16:32:29
2026-08-19 16:05:33,WIND GENERATION,24862,2026-08-19 16:32:29
2026-08-19 16:05:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:05:33,THERMAL GENERATION,166639,2026-08-19 16:32:29
2026-08-19 16:05:33,NUCLEAR GENERATION,5562,2026-08-19 16:32:29
2026-08-19 16:05:33,HYDRO GENERATION,32347,2026-08-19 16:32:29
2026-08-19 16:05:33,GAS GENERATION,4727,2026-08-19 16:32:29
2026-08-19 16:09:33,WIND GENERATION,24906,2026-08-19 16:32:29
2026-08-19 16:09:33,THERMAL GENERATION,166623,2026-08-19 16:32:29
2026-08-19 16:09:33,NUCLEAR GENERATION,5562,2026-08-19 16:32:29
2026-08-19 16:09:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:09:33,GAS GENERATION,4777,2026-08-19 16:32:29
2026-08-19 16:09:33,HYDRO GENERATION,32472,2026-08-19 16:32:29
2026-08-19 16:13:33,GAS GENERATION,4753,2026-08-19 16:32:29
2026-08-19 16:13:33,NUCLEAR GENERATION,5572,2026-08-19 16:32:29
2026-08-19 16:13:33,HYDRO GENERATION,32370,2026-08-19 16:32:29
2026-08-19 16:13:33,THERMAL GENERATION,166519,2026-08-19 16:32:29
2026-08-19 16:13:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:13:33,WIND GENERATION,24926,2026-08-19 16:32:29
2026-08-19 16:17:32,HYDRO GENERATION,32365,2026-08-19 16:32:29
2026-08-19 16:17:32,GAS GENERATION,4747,2026-08-19 16:32:29
2026-08-19 16:17:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:17:33,THERMAL GENERATION,166183,2026-08-19 16:32:29
2026-08-19 16:17:33,WIND GENERATION,24812,2026-08-19 16:32:29
2026-08-19 16:17:33,NUCLEAR GENERATION,5566,2026-08-19 16:32:29
2026-08-19 16:19:33,NUCLEAR GENERATION,5564,2026-08-19 16:32:29
2026-08-19 16:19:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:19:33,GAS GENERATION,4740,2026-08-19 16:32:29
2026-08-19 16:19:33,HYDRO GENERATION,32451,2026-08-19 16:32:29
2026-08-19 16:19:33,WIND GENERATION,24911,2026-08-19 16:32:29
2026-08-19 16:19:33,THERMAL GENERATION,165962,2026-08-19 16:32:29
2026-08-19 16:23:33,NUCLEAR GENERATION,5575,2026-08-19 16:32:29
2026-08-19 16:23:33,GAS GENERATION,4727,2026-08-19 16:32:29
2026-08-19 16:23:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:23:33,THERMAL GENERATION,166282,2026-08-19 16:32:29
2026-08-19 16:23:33,WIND GENERATION,24824,2026-08-19 16:32:29
2026-08-19 16:23:33,HYDRO GENERATION,32268,2026-08-19 16:32:29
2026-08-19 16:27:33,THERMAL GENERATION,166142,2026-08-19 16:32:29
2026-08-19 16:27:33,WIND GENERATION,24918,2026-08-19 16:32:29
2026-08-19 16:27:33,NUCLEAR GENERATION,5561,2026-08-19 16:32:29
2026-08-19 16:27:33,HYDRO GENERATION,32326,2026-08-19 16:32:29
2026-08-19 16:27:33,GAS GENERATION,4715,2026-08-19 16:32:29
2026-08-19 16:27:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:29:33,SOLAR GENERATION,0,2026-08-19 16:32:29
2026-08-19 16:29:33,THERMAL GENERATION,165899,2026-08-19 16:32:29
2026-08-19 16:29:33,NUCLEAR GENERATION,5572,2026-08-19 16:32:29
2026-08-19 16:29:33,GAS GENERATION,4714,2026-08-19 16:32:29
2026-08-19 16:29:33,HYDRO GENERATION,32342,2026-08-19 16:32:29
2026-08-19 16:29:33,WIND GENERATION,24954,2026-08-19 16:32:29
2026-08-19 16:33:33,NUCLEAR GENERATION,5571,2026-08-19 18:19:34
2026-08-19 16:33:33,GAS GENERATION,4745,2026-08-19 18:19:34
2026-08-19 16:33:33,HYDRO GENERATION,32272,2026-08-19 18:19:34
2026-08-19 16:33:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:33:33,THERMAL GENERATION,165600,2026-08-19 18:19:34
2026-08-19 16:33:33,WIND GENERATION,24846,2026-08-19 18:19:34
2026-08-19 16:37:33,WIND GENERATION,24714,2026-08-19 18:19:34
2026-08-19 16:37:33,THERMAL GENERATION,165980,2026-08-19 18:19:34
2026-08-19 16:37:33,NUCLEAR GENERATION,5562,2026-08-19 18:19:34
2026-08-19 16:37:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:37:33,HYDRO GENERATION,32655,2026-08-19 18:19:34
2026-08-19 16:37:33,GAS GENERATION,4758,2026-08-19 18:19:34
2026-08-19 16:41:33,GAS GENERATION,4748,2026-08-19 18:19:34
2026-08-19 16:41:33,NUCLEAR GENERATION,5583,2026-08-19 18:19:34
2026-08-19 16:41:33,HYDRO GENERATION,32755,2026-08-19 18:19:34
2026-08-19 16:41:33,WIND GENERATION,24685,2026-08-19 18:19:34
2026-08-19 16:41:33,THERMAL GENERATION,166337,2026-08-19 18:19:34
2026-08-19 16:41:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:45:32,THERMAL GENERATION,166607,2026-08-19 18:19:34
2026-08-19 16:45:32,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:45:32,NUCLEAR GENERATION,5576,2026-08-19 18:19:34
2026-08-19 16:45:32,GAS GENERATION,4748,2026-08-19 18:19:34
2026-08-19 16:45:32,WIND GENERATION,24578,2026-08-19 18:19:34
2026-08-19 16:45:32,HYDRO GENERATION,32747,2026-08-19 18:19:34
2026-08-19 16:47:33,WIND GENERATION,24648,2026-08-19 18:19:34
2026-08-19 16:47:33,NUCLEAR GENERATION,5567,2026-08-19 18:19:34
2026-08-19 16:47:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:47:33,THERMAL GENERATION,166408,2026-08-19 18:19:34
2026-08-19 16:47:33,GAS GENERATION,4774,2026-08-19 18:19:34
2026-08-19 16:47:33,HYDRO GENERATION,32761,2026-08-19 18:19:34
2026-08-19 16:49:33,GAS GENERATION,4763,2026-08-19 18:19:34
2026-08-19 16:49:33,THERMAL GENERATION,166640,2026-08-19 18:19:34
2026-08-19 16:49:33,NUCLEAR GENERATION,5568,2026-08-19 18:19:34
2026-08-19 16:49:33,WIND GENERATION,24547,2026-08-19 18:19:34
2026-08-19 16:49:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:49:33,HYDRO GENERATION,32757,2026-08-19 18:19:34
2026-08-19 16:53:33,WIND GENERATION,24456,2026-08-19 18:19:34
2026-08-19 16:53:33,THERMAL GENERATION,166644,2026-08-19 18:19:34
2026-08-19 16:53:33,GAS GENERATION,4772,2026-08-19 18:19:34
2026-08-19 16:53:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:53:33,NUCLEAR GENERATION,5569,2026-08-19 18:19:34
2026-08-19 16:53:33,HYDRO GENERATION,32804,2026-08-19 18:19:34
2026-08-19 16:57:33,GAS GENERATION,4758,2026-08-19 18:19:34
2026-08-19 16:57:33,WIND GENERATION,24428,2026-08-19 18:19:34
2026-08-19 16:57:33,NUCLEAR GENERATION,5548,2026-08-19 18:19:34
2026-08-19 16:57:33,HYDRO GENERATION,32845,2026-08-19 18:19:34
2026-08-19 16:57:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:57:33,THERMAL GENERATION,166725,2026-08-19 18:19:34
2026-08-19 16:59:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 16:59:33,GAS GENERATION,4740,2026-08-19 18:19:34
2026-08-19 16:59:33,THERMAL GENERATION,166669,2026-08-19 18:19:34
2026-08-19 16:59:33,NUCLEAR GENERATION,5585,2026-08-19 18:19:34
2026-08-19 16:59:33,WIND GENERATION,24405,2026-08-19 18:19:34
2026-08-19 16:59:33,HYDRO GENERATION,32750,2026-08-19 18:19:34
2026-08-19 17:03:33,THERMAL GENERATION,166379,2026-08-19 18:19:34
2026-08-19 17:03:33,GAS GENERATION,4710,2026-08-19 18:19:34
2026-08-19 17:03:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:03:33,NUCLEAR GENERATION,5568,2026-08-19 18:19:34
2026-08-19 17:03:33,WIND GENERATION,24356,2026-08-19 18:19:34
2026-08-19 17:03:33,HYDRO GENERATION,32377,2026-08-19 18:19:34
2026-08-19 17:07:33,THERMAL GENERATION,166680,2026-08-19 18:19:34
2026-08-19 17:07:33,WIND GENERATION,24384,2026-08-19 18:19:34
2026-08-19 17:07:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:07:33,NUCLEAR GENERATION,5571,2026-08-19 18:19:34
2026-08-19 17:07:33,HYDRO GENERATION,32402,2026-08-19 18:19:34
2026-08-19 17:07:33,GAS GENERATION,4433,2026-08-19 18:19:34
2026-08-19 17:11:33,WIND GENERATION,24322,2026-08-19 18:19:34
2026-08-19 17:11:33,NUCLEAR GENERATION,5562,2026-08-19 18:19:34
2026-08-19 17:11:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:11:33,GAS GENERATION,4156,2026-08-19 18:19:34
2026-08-19 17:11:33,THERMAL GENERATION,166667,2026-08-19 18:19:34
2026-08-19 17:11:33,HYDRO GENERATION,32361,2026-08-19 18:19:34
2026-08-19 17:15:33,WIND GENERATION,24319,2026-08-19 18:19:34
2026-08-19 17:15:33,NUCLEAR GENERATION,5585,2026-08-19 18:19:34
2026-08-19 17:15:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:15:33,HYDRO GENERATION,32158,2026-08-19 18:19:34
2026-08-19 17:15:33,GAS GENERATION,3903,2026-08-19 18:19:34
2026-08-19 17:15:33,THERMAL GENERATION,167078,2026-08-19 18:19:34
2026-08-19 17:19:33,NUCLEAR GENERATION,5570,2026-08-19 18:19:34
2026-08-19 17:19:33,WIND GENERATION,24213,2026-08-19 18:19:34
2026-08-19 17:19:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:19:33,HYDRO GENERATION,31833,2026-08-19 18:19:34
2026-08-19 17:19:33,GAS GENERATION,3811,2026-08-19 18:19:34
2026-08-19 17:19:33,THERMAL GENERATION,167514,2026-08-19 18:19:34
2026-08-19 17:23:33,NUCLEAR GENERATION,5550,2026-08-19 18:19:34
2026-08-19 17:23:33,GAS GENERATION,3765,2026-08-19 18:19:34
2026-08-19 17:23:33,HYDRO GENERATION,31655,2026-08-19 18:19:34
2026-08-19 17:23:33,THERMAL GENERATION,167635,2026-08-19 18:19:34
2026-08-19 17:23:33,WIND GENERATION,24102,2026-08-19 18:19:34
2026-08-19 17:23:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:27:33,THERMAL GENERATION,167656,2026-08-19 18:19:34
2026-08-19 17:27:33,HYDRO GENERATION,31465,2026-08-19 18:19:34
2026-08-19 17:27:33,NUCLEAR GENERATION,5573,2026-08-19 18:19:34
2026-08-19 17:27:33,GAS GENERATION,3723,2026-08-19 18:19:34
2026-08-19 17:27:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:27:33,WIND GENERATION,23921,2026-08-19 18:19:34
2026-08-19 17:29:33,HYDRO GENERATION,31444,2026-08-19 18:19:34
2026-08-19 17:29:33,WIND GENERATION,23940,2026-08-19 18:19:34
2026-08-19 17:29:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:29:33,NUCLEAR GENERATION,5558,2026-08-19 18:19:34
2026-08-19 17:29:33,THERMAL GENERATION,167427,2026-08-19 18:19:34
2026-08-19 17:29:33,GAS GENERATION,3713,2026-08-19 18:19:34
2026-08-19 17:33:33,HYDRO GENERATION,31499,2026-08-19 18:19:34
2026-08-19 17:33:33,NUCLEAR GENERATION,5575,2026-08-19 18:19:34
2026-08-19 17:33:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:33:33,GAS GENERATION,3679,2026-08-19 18:19:34
2026-08-19 17:33:33,THERMAL GENERATION,167613,2026-08-19 18:19:34
2026-08-19 17:33:33,WIND GENERATION,23802,2026-08-19 18:19:34
2026-08-19 17:37:32,GAS GENERATION,3631,2026-08-19 18:19:34
2026-08-19 17:37:33,THERMAL GENERATION,167315,2026-08-19 18:19:34
2026-08-19 17:37:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:37:33,HYDRO GENERATION,31387,2026-08-19 18:19:34
2026-08-19 17:37:33,WIND GENERATION,23693,2026-08-19 18:19:34
2026-08-19 17:37:33,NUCLEAR GENERATION,5562,2026-08-19 18:19:34
2026-08-19 17:41:33,WIND GENERATION,23674,2026-08-19 18:19:34
2026-08-19 17:41:33,GAS GENERATION,3595,2026-08-19 18:19:34
2026-08-19 17:41:33,NUCLEAR GENERATION,5569,2026-08-19 18:19:34
2026-08-19 17:41:33,THERMAL GENERATION,167121,2026-08-19 18:19:34
2026-08-19 17:41:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:41:33,HYDRO GENERATION,31397,2026-08-19 18:19:34
2026-08-19 17:45:33,GAS GENERATION,3568,2026-08-19 18:19:34
2026-08-19 17:45:33,NUCLEAR GENERATION,5586,2026-08-19 18:19:34
2026-08-19 17:45:33,WIND GENERATION,23712,2026-08-19 18:19:34
2026-08-19 17:45:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:45:33,HYDRO GENERATION,31338,2026-08-19 18:19:34
2026-08-19 17:45:33,THERMAL GENERATION,167025,2026-08-19 18:19:34
2026-08-19 17:49:33,HYDRO GENERATION,31312,2026-08-19 18:19:34
2026-08-19 17:49:33,GAS GENERATION,3607,2026-08-19 18:19:34
2026-08-19 17:49:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:49:33,NUCLEAR GENERATION,5584,2026-08-19 18:19:34
2026-08-19 17:49:33,WIND GENERATION,23539,2026-08-19 18:19:34
2026-08-19 17:49:33,THERMAL GENERATION,166679,2026-08-19 18:19:34
2026-08-19 17:53:33,GAS GENERATION,3609,2026-08-19 18:19:34
2026-08-19 17:53:33,WIND GENERATION,23390,2026-08-19 18:19:34
2026-08-19 17:53:33,THERMAL GENERATION,166555,2026-08-19 18:19:34
2026-08-19 17:53:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:53:33,HYDRO GENERATION,31141,2026-08-19 18:19:34
2026-08-19 17:53:33,NUCLEAR GENERATION,5568,2026-08-19 18:19:34
2026-08-19 17:57:33,GAS GENERATION,3614,2026-08-19 18:19:34
2026-08-19 17:57:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:57:33,NUCLEAR GENERATION,5565,2026-08-19 18:19:34
2026-08-19 17:57:33,THERMAL GENERATION,166394,2026-08-19 18:19:34
2026-08-19 17:57:33,HYDRO GENERATION,30929,2026-08-19 18:19:34
2026-08-19 17:57:33,WIND GENERATION,23276,2026-08-19 18:19:34
2026-08-19 17:59:33,GAS GENERATION,3635,2026-08-19 18:19:34
2026-08-19 17:59:33,HYDRO GENERATION,30895,2026-08-19 18:19:34
2026-08-19 17:59:33,THERMAL GENERATION,166446,2026-08-19 18:19:34
2026-08-19 17:59:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 17:59:33,NUCLEAR GENERATION,5576,2026-08-19 18:19:34
2026-08-19 17:59:33,WIND GENERATION,23264,2026-08-19 18:19:34
2026-08-19 18:03:33,GAS GENERATION,3642,2026-08-19 18:19:34
2026-08-19 18:03:33,THERMAL GENERATION,166260,2026-08-19 18:19:34
2026-08-19 18:03:33,NUCLEAR GENERATION,5578,2026-08-19 18:19:34
2026-08-19 18:03:33,WIND GENERATION,23107,2026-08-19 18:19:34
2026-08-19 18:03:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 18:03:33,HYDRO GENERATION,30652,2026-08-19 18:19:34
2026-08-19 18:05:33,NUCLEAR GENERATION,5566,2026-08-19 18:19:34
2026-08-19 18:05:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 18:05:33,WIND GENERATION,23244,2026-08-19 18:19:34
2026-08-19 18:05:33,THERMAL GENERATION,166261,2026-08-19 18:19:34
2026-08-19 18:05:33,HYDRO GENERATION,30599,2026-08-19 18:19:34
2026-08-19 18:05:33,GAS GENERATION,3627,2026-08-19 18:19:34
2026-08-19 18:09:33,GAS GENERATION,3623,2026-08-19 18:19:34
2026-08-19 18:09:33,HYDRO GENERATION,30556,2026-08-19 18:19:34
2026-08-19 18:09:33,THERMAL GENERATION,166405,2026-08-19 18:19:34
2026-08-19 18:09:33,SOLAR GENERATION,0,2026-08-19 18:19:34
2026-08-19 18:09:33,NUCLEAR GENERATION,5556,2026-08-19 18:19:34
2026-08-19 18:09:33,WIND GENERATION,23094,2026-08-19 18:19:34
2026-08-19 18:11:33,THERMAL GENERATION,166127,2026-08-19 18:19:34
2026-08-19 18:11:33,GAS GENERATION,3605,2026-08-19 18:19:34
